,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
889,499,1,2,B.T,0.034643173731035405,0.2760782535321844,261.074,2398834.65,4690430.53,-6.260603292708102,161.516,106.954,0.11
890,5,1,2,A.T,0.05693153241882101,0.2845174328760771,359.824,2838049.96,6077713.95,-3.1623035503752295,182.914,110.322,0.0
891,5,1,2,B.T,0.00022966951377305784,0.25616650142355313,,-0.0,-0.0,,-0.0,-0.0,0.0
892,50,1,2,A.T,0.00022173945944732164,0.26122753639639035,,-0.0,-0.0,,-0.0,-0.0,0.0
893,50,1,2,B.T,0.0360774986597562,0.27915541599654475,235.359,1568890.58,3150620.29,-9.183491642215714,136.071,71.9162,0.063
894,500,1,2,A.T,0.04629460905707675,0.2756456378618717,321.56,2600840.53,4955079.18,-2.096405660642687,149.23,87.2479,0.0
895,500,1,2,B.T,0.0004976762510530863,0.2527471714588599,,-0.0,-0.0,,1.088,-0.0,0.0
896,501,1,2,A.T,0.000906551993906643,0.2562266093302867,2.345,48041.01,69574.66,-0.0009756240782709711,2.982,-0.0,0.0
897,501,1,2,B.T,0.06877220532041974,0.2901594359935432,167.416,1705975.22,3946712.81,-5.8499702077892115,80.02,68.3031,0.0
898,502,1,2,A.T,0.00038198803525337996,0.26399766068429337,,-0.0,-0.0,,-0.0,-0.0,0.0
899,502,1,2,B.T,0.039772469747617833,0.2836929015404756,178.579,1044306.62,2374421.39,-7.215944402941196,136.504,58.4821,0.0
900,503,1,2,A.T,0.0003243503520852217,0.25745050850937595,,-0.0,-0.0,,-0.0,-0.0,0.0
901,503,1,2,B.T,0.037347807203332195,0.27596223693499944,198.857,1710441.87,4399684.58,-4.610197223839789,132.504,88.9399,0.0
902,504,1,2,A.T,0.00037441033400761626,0.2628238718336705,,-0.0,-0.0,,-0.0,-0.0,0.0
