,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
650,391,1,2,B.I,0.047985001921006194,0.2738441676271698,189.22,1711380.84,3216394.18,-2.3038313483253345,123.59,69.4836,0.0
651,391,1,2,A.I,0.0009063900829134663,0.2503048617081234,,6608.43,19398.0,,3.387,-0.0,0.0
652,392,1,2,B.I,0.04053412581142766,0.26987706290571384,177.85,1427324.79,2617077.05,-2.518261193072348,156.053,70.6744,0.0
653,392,1,2,A.I,0.000511745119215698,0.24986587255960785,,-0.0,-0.0,,2.361,-0.0,0.0
654,393,1,2,B.I,0.07288826231961139,0.2841791311598057,269.999,2430852.9,4458896.22,-8.76343654794257,188.071,108.531,0.02
655,393,1,2,A.I,0.018970214577577915,0.25722010728878897,145.309,470980.44,933027.77,-1.5068761153039503,85.602,24.8507,0.0
656,394,1,2,B.I,0.02966111643363547,0.25983555821681775,199.014,1982396.21,3777915.0,-2.9923364818763902,136.844,64.7235,0.0
657,394,1,2,A.I,0.00020167722150512545,0.24510583861075255,,21914.88,53864.79,,2.751,-0.0,0.0
658,395,1,2,B.I,0.02522248107070482,0.2546379072020191,236.082,2885324.11,5085976.25,-4.615689473350494,53.292,109.749,0.081
659,395,1,2,A.I,0.00025615896956199816,0.2421547461514477,23.105,168925.89,290398.58,-0.0005293021786955115,37.455,3.57082,0.0
660,396,1,2,B.I,0.043436126807137036,0.2702713967369018,222.659,1372341.85,2910539.92,-6.8657523884251175,126.512,56.7408,0.024
