,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
1382,720,1,2,B.C,0.14807315026409923,0.3327549084653829,159.694,1096750.54,2252369.02,-7.837510773633794,140.241,41.4458,0.038
1383,720,1,2,A.C,0.07590091126039625,0.29666878896353144,41.465,387508.08,788289.15,-1.6657244274156922,41.301,12.8216,0.0
1384,721,1,2,B.C,0.11965767171350308,0.3193755025234182,129.074,763724.96,1251902.28,-2.8152912846468583,107.633,20.9172,0.093
1385,721,1,2,A.C,0.14999854103662075,0.33454593718497705,136.581,1231000.65,2686823.65,-5.35689556129757,78.695,33.7575,0.0
1386,722,1,2,B.C,0.002724533442619758,0.2666572667213099,,27082.44,57637.59,-0.799813320741532,11.437,-0.0,0.0
1387,722,1,2,A.C,0.1802288223989308,0.3554094111994654,223.749,1979655.6,3578523.98,-4.873764539267898,134.09,54.2063,0.067
1388,723,1,2,A.C,0.078648261683702,0.28773246417518433,89.576,710573.38,1282880.12,-3.5887371672673893,109.319,19.4352,0.047
1389,723,1,2,B.C,0.10486516300588845,0.30084091483627756,120.328,845856.1,1742116.24,-4.924990002854349,110.004,29.8214,0.213
1390,724,1,2,A.C,0.15885177416494117,0.33844255374913723,123.104,1283901.58,2749956.73,-1.8490992563969055,85.967,73.3833,0.254
1391,724,1,2,B.C,0.0232504794005763,0.27064190636695484,2.381,159478.48,219421.5,-8.048693329332033e-05,46.665,-0.0,0.0
1392,725,1,2,A.C,0.069626842206344,0.28690342110317196,94.184,666644.91,1797123.96,-5.753826137932699,111.835,41.9938,0.0
1393,725,1,2,B.C,0.006958976524401805,0.2555694882622009,18.029,90018.54,135309.02,-1.0114136599788974,6.809,1.61397,0.0
1394,726,1,2,A.C,0.12834721500985324,0.3057352741715933,190.358,2580819.72,4679969.83,-3.645985158536854,133.039,101.485,0.0
1395,726,1,2,B.C,0.05456358156516217,0.26884345744924776,61.929,425512.52,535804.52,-1.215396263452471,36.714,19.7084,0.0
1396,727,1,2,B.C,0.0008517967811691562,0.2630758983905846,,-0.0,-0.0,,71.435,-0.0,0.0
